"ZJ,027028253177,V1,123205,A,1908.6902,N,7336.3195,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123215,A,1908.6902,N,7336.3195,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123222,A,1845.0635,N,7331.4398,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123229,A,1845.0346,N,7330.9872,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123235,A,1844.0966,N,7327.0535,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123243,A,1843.9986,N,7326.7334,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123249,A,1844.0634,N,7326.4006,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123258,A,1844.1051,N,7326.0568,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123304,A,1844.2385,N,7325.7509,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123311,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123319,A,1845.6835,N,7323.0750,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123325,A,1845.5607,N,7322.7763,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123334,A,1845.5050,N,7322.5184,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123341,A,1846.1402,N,7321.4746,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123351,A,1845.9244,N,7321.2434,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123358,A,1845.9062,N,7321.0524,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123408,A,1845.7658,N,7320.8733,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123415,A,1847.5129,N,7317.8326,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123426,A,1828.5960,N,7357.8400,E,0.76,0,070917,00000000"
"ZJ,027028253177,V1,123436,A,1847.8547,N,7317.2477,E,0.76,0,070917,00000000"
